VERSION 10114 -- Fri Sep 14 09:42:15 2012 UTC -- created by alex on w.spa.umn.edu from file ~/kepler/s15s7b2/s15s7b2#presn -- time 4.28225106184563688E+14 s -- RUN UUID: 00000000-0000-0000-0000-000000000000 -- DUMP UUID: 00000000-0000-0000-0000-000000000000
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
   529   1.2463499670900189E+34   6.9800860681624736E+12   5.8402868319378958E+03   1.2089932741415813E-06   2.8924749605504546E+05   6.3045454860796295E+07   1.1222688551611158E+14   3.7516922921763907E+01   4.1789397923351385E-28   1.3575623902027147E+00   8.2679312884509693E-01       radiative    APPROX   0.0000000000000000E+00   6.5362701914543331E-01   2.0517050240447782E-05   3.2743371738826743E-01   1.9717939491417568E-03   3.5974403661472509E-03   8.2394892232684636E-03   1.7532902273911070E-03   6.9361481614132710E-04   7.6892728283986793E-04   4.2597051217676640E-04   9.6205925255418511E-05   6.5720878974255130E-05   0.0000000000000000E+00   2.9474879065152905E-06   1.8133001610154404E-05   1.2852127451212576E-03   0.0000000000000000E+00                      ---                      ---
   530   1.2541139789015234E+34   7.0858083029473486E+12   6.3454168978291964E+03   1.1814819695371387E-06   2.8641706412112864E+05   6.0897441541673318E+07   1.1096732042950183E+14   3.7519169512478122E+01   6.7462761583226429E-34   1.3575621313449340E+00   8.2679322252925946E-01       radiative    APPROX   0.0000000000000000E+00   6.5362720650759421E-01   2.0517068724678380E-05   3.2743352974079859E-01   1.9717956342588266E-03   3.5974345664640155E-03   8.2394936046550731E-03   1.7532902273911094E-03   6.9361481614132591E-04   7.6892728283986707E-04   4.2597051217676662E-04   9.6205925255418240E-05   6.5720878974255103E-05   0.0000000000000000E+00   2.9474879065152892E-06   1.8133001610154319E-05   1.2852127451212566E-03   0.0000000000000000E+00                      ---                      ---
   531   1.2619556997210622E+34   7.1918342801128320E+12   6.7141668660809628E+03   1.1548570373751507E-06   2.8363829900884762E+05   5.8841803726363793E+07   1.0973405459841623E+14   3.7521436232819951E+01   1.5165540279738248E-39   1.3575618774917348E+00   8.2679331440222981E-01       radiative    APPROX   0.0000000000000000E+00   6.5362739024749539E-01   2.0517086851554083E-05   3.2743334572111205E-01   1.9717972867976021E-03   3.5974288789058623E-03   8.2394979013364934E-03   1.7532902273911096E-03   6.9361481614132765E-04   7.6892728283986717E-04   4.2597051217676824E-04   9.6205925255418050E-05   6.5720878974255171E-05   0.0000000000000000E+00   2.9474879065153019E-06   1.8133001610154424E-05   1.2852127451212557E-03   0.0000000000000000E+00                      ---                      ---
   532   1.2698769462555332E+34   7.2981968149453535E+12   6.7405989323127014E+03   1.1290379593749350E-06   2.8090521102562174E+05   5.6870463481174208E+07   1.0852432237652383E+14   3.7523730098738518E+01   6.7863331999768075E-29   1.3575616284276915E+00   8.2679340454197248E-01       radiative    APPROX   0.0000000000000000E+00   6.5362757052104825E-01   2.0517104636457512E-05   3.2743316517304283E-01   1.9717989081604399E-03   3.5974232986461822E-03   8.2395021169589522E-03   1.7532902273910975E-03   6.9361481614132374E-04   7.6892728283986132E-04   4.2597051217676434E-04   9.6205925255417657E-05   6.5720878974254846E-05   0.0000000000000000E+00   2.9474879065152956E-06   1.8133001610154265E-05   1.2852127451212462E-03   0.0000000000000000E+00                      ---                      ---
   533   1.2778795746056530E+34   7.4049305726779502E+12   6.3407004334432258E+03   1.1039614478216340E-06   2.7821321526630735E+05   5.4976912701778054E+07   1.0733598894047822E+14   3.7526055903784645E+01   1.1924550265681272E-26   1.3575613839505123E+00   8.2679349302169713E-01       radiative    APPROX   0.0000000000000000E+00   6.5362774747467922E-01   2.0517122093833352E-05   3.2743298794995818E-01   1.9718004996641834E-03   3.5974178211528795E-03   8.2395062549463181E-03   1.7532902273911038E-03   6.9361481614132407E-04   7.6892728283986295E-04   4.2597051217676488E-04   9.6205925255417684E-05   6.5720878974254791E-05   0.0000000000000000E+00   2.9474879065152926E-06   1.8133001610154309E-05   1.2852127451212488E-03   0.0000000000000000E+00                      ---                      ---
   534   1.2859654814022643E+34   7.5120704977794189E+12   5.5598209726027326E+03   1.0795854188702108E-06   2.7555967576478556E+05   5.3156425020501338E+07   1.0616777701132839E+14   3.7528415111175676E+01   1.3719993707697162E-31   1.3575611438687141E+00   8.2679357991070290E-01       radiative    APPROX   0.0000000000000000E+00   6.5362792124697611E-01   2.0517139237354563E-05   3.2743281391305012E-01   1.9718020625553402E-03   3.5974124421358036E-03   8.2395103185395474E-03   1.7532902273911038E-03   6.9361481614132396E-04   7.6892728283986479E-04   4.2597051217676337E-04   9.6205925255417468E-05   6.5720878974254832E-05   0.0000000000000000E+00   2.9474879065152858E-06   1.8133001610154302E-05   1.2852127451212481E-03   0.0000000000000000E+00                      ---                      ---
   535   1.2941366049756954E+34   7.6196504879087822E+12   4.5289587650392859E+03   1.0558845592457113E-06   2.7294358184131864E+05   5.1405645023614049E+07   1.0501911906611459E+14   3.7530806372629556E+01   4.6585573705833497E-28   1.3575609080003461E+00   8.2679366527483822E-01       radiative    APPROX   0.0000000000000000E+00   6.5362809196963245E-01   2.0517156080013050E-05   3.2743264293042695E-01   1.9718035980183057E-03   3.5974071575185619E-03   8.2395143108181541E-03   1.7532902273910975E-03   6.9361481614132342E-04   7.6892728283986511E-04   4.2597051217676304E-04   9.6205925255417630E-05   6.5720878974254697E-05   0.0000000000000000E+00   2.9474879065153007E-06   1.8133001610154275E-05   1.2852127451212457E-03   0.0000000000000000E+00                      ---                      ---
   536   1.3023949265592863E+34   7.7277027122067012E+12   3.4072261170209545E+03   1.0328423920213462E-06   2.7036480374221521E+05   4.9721951216070026E+07   1.0388983152307881E+14   3.7533226869192170E+01   2.6251821698998099E-29   1.3575606761728469E+00   8.2679374917655424E-01       radiative    APPROX   0.0000000000000000E+00   6.5362825976754735E-01   2.0517172634131071E-05   3.2743247487699945E-01   1.9718051071764414E-03   3.5974019634349148E-03   8.2395182347029389E-03   1.7532902273911040E-03   6.9361481614132483E-04   7.6892728283986674E-04   4.2597051217676429E-04   9.6205925255417888E-05   6.5720878974254778E-05   0.0000000000000000E+00   2.9474879065152960E-06   1.8133001610154278E-05   1.2852127451212494E-03   0.0000000000000000E+00                      ---                      ---
   537   1.3107424715282296E+34   7.8362575753604639E+12   2.3362440529579899E+03   1.0104442109105928E-06   2.6782337326461432E+05   4.8102919287078246E+07   1.0277980360781231E+14   3.7535673643351728E+01   2.0900854337909195E-29   1.3575604482229864E+00   8.2679383167492482E-01       radiative    APPROX   0.0000000000000000E+00   6.5362842475886440E-01   2.0517188911363732E-05   3.2743230963444508E-01   1.9718065910922880E-03   3.5973968562278825E-03   8.2395220929565513E-03   1.7532902273911079E-03   6.9361481614132700E-04   7.6892728283986988E-04   4.2597051217676618E-04   9.6205925255418362E-05   6.5720878974255008E-05   0.0000000000000000E+00   2.9474879065152968E-06   1.8133001610154380E-05   1.2852127451212550E-03   0.0000000000000000E+00                      ---                      ---
   538   1.3191813106749194E+34   7.9453441242066182E+12   1.4149283979336581E+03   9.8867274153721674E-07   2.6531900628005719E+05   4.6546009498641625E+07   1.0168879310460870E+14   3.7538144507758993E+01   2.1061612783685710E-25   1.3575602239964204E+00   8.2679391282580816E-01       radiative    APPROX   0.0000000000000000E+00   6.5362858705529558E-01   2.0517204922732199E-05   3.2743214709088075E-01   1.9718080507706015E-03   3.5973918324394187E-03   8.2395258881913461E-03   1.7532902273911116E-03   6.9361481614132960E-04   7.6892728283987270E-04   4.2597051217676841E-04   9.6205925255418389E-05   6.5720878974255266E-05   0.0000000000000000E+00   2.9474879065153070E-06   1.8133001610154437E-05   1.2852127451212592E-03   0.0000000000000000E+00                      ---                      ---
   539   1.3277135615220403E+34   8.0549906622583438E+12   6.9250902007920513E+02   9.6750647625239934E-07   2.6285088971400628E+05   4.5048458900688455E+07   1.0061633707921306E+14   3.7540638475370166E+01   0.0000000000000000E+00   1.3575600033468738E+00   8.2679399268214182E-01       radiative    APPROX   0.0000000000000000E+00   6.5362874676270821E-01   2.0517220678681133E-05   3.2743198714027061E-01   1.9718094871635479E-03   3.5973868887923363E-03   8.2395296228831068E-03   1.7532902273911103E-03   6.9361481614132808E-04   7.6892728283986815E-04   4.2597051217676673E-04   9.6205925255418050E-05   6.5720878974254927E-05   0.0000000000000000E+00   2.9474879065152909E-06   1.8133001610154400E-05   1.2852127451212561E-03   0.0000000000000000E+00                      ---                      ---
   540   1.3363413896746741E+34   8.1652253802492285E+12   1.7470192661232957E+02   9.4691994262734861E-07   2.6041767607688523E+05   4.3607313088697277E+07   9.9561751736931125E+13   3.7543155799263701E+01   2.2768505091132331E-32   1.3575597861353284E+00   8.2679407129423743E-01       radiative    APPROX   0.0000000000000000E+00   6.5362890398173012E-01   2.0517236189137232E-05   3.2743182968184542E-01   1.9718109011761238E-03   3.5973820221719853E-03   8.2395332993848176E-03   1.7532902273911018E-03   6.9361481614132689E-04   7.6892728283986717E-04   4.2597051217676613E-04   9.6205925255417915E-05   6.5720878974254642E-05   0.0000000000000000E+00   2.9474879065152808E-06   1.8133001610154329E-05   1.2852127451212537E-03   0.0000000000000000E+00                      ---                      ---
   541   1.3450670102127456E+34   8.2760768675886484E+12  -1.6232301055351820E+02   9.2688513654694404E-07   2.5801761638219870E+05   4.2219535263443127E+07   9.8524190768863047E+13   3.7545697732827755E+01   1.0943741653542970E-34   1.3575595722293798E+00   8.2679414871001267E-01       radiative    APPROX   0.0000000000000000E+00   6.5362905880818545E-01   2.0517251463554979E-05   3.2743167461962336E-01   1.9718122936702399E-03   3.5973772296119281E-03   8.2395369199374322E-03   1.7532902273910934E-03   6.9361481614132331E-04   7.6892728283986262E-04   4.2597051217676331E-04   9.6205925255417346E-05   6.5720878974254317E-05   0.0000000000000000E+00   2.9474879065152600E-06   1.8133001610154207E-05   1.2852127451212479E-03   0.0000000000000000E+00                      ---                      ---
   542   1.3538926891251723E+34   8.3875744346768027E+12  -3.5594141389209841E+02   9.0737339279562962E-07   2.5564875807366933E+05   4.0882138128388323E+07   9.7502730331783172E+13   3.7548266141122291E+01   1.0956149731611040E-36   1.3575593615027288E+00   8.2679422497517618E-01       radiative    APPROX   0.0000000000000000E+00   6.5362921133349705E-01   2.0517266510952955E-05   3.2743152186205471E-01   1.9718136654680619E-03   3.5973725082825529E-03   8.2395404866786887E-03   1.7532902273910977E-03   6.9361481614132407E-04   7.6892728283986501E-04   4.2597051217676364E-04   9.6205925255417373E-05   6.5720878974254344E-05   0.0000000000000000E+00   2.9474879065152689E-06   1.8133001610154254E-05   1.2852127451212496E-03   0.0000000000000000E+00                      ---                      ---
   543   1.3628207447871371E+34   8.4997482485977422E+12  -4.4426695664174161E+02   8.8835702093334961E-07   2.5330913240682794E+05   3.9592292211612165E+07   9.6496448524762172E+13   3.7550863116745752E+01   4.2948903628451654E-33   1.3575591538347500E+00   8.2679430013338340E-01       radiative    APPROX   0.0000000000000000E+00   6.5362936164497210E-01   2.0517281339944295E-05   3.2743137132169980E-01   1.9718150173548112E-03   3.5973678554813049E-03   8.2395440016501814E-03   1.7532902273911044E-03   6.9361481614132689E-04   7.6892728283986880E-04   4.2597051217676586E-04   9.6205925255417806E-05   6.5720878974254819E-05   0.0000000000000000E+00   2.9474879065152981E-06   1.8133001610154322E-05   1.2852127451212561E-03   0.0000000000000000E+00                      ---                      ---
   544   1.3718535494819492E+34   8.6126293400730723E+12  -4.5913984036064267E+02   8.6981028622799613E-07   2.5099687794909015E+05   3.8347384515731044E+07   9.5504477118224047E+13   3.7553490719174420E+01   1.5471586848219737E-33   1.3575589491101310E+00   8.2679437422636604E-01       radiative    APPROX   0.0000000000000000E+00   6.5362950982606360E-01   2.0517295958762984E-05   3.2743122291496440E-01   1.9718163500811528E-03   3.5973632686245797E-03   8.2395474668036928E-03   1.7532902273911038E-03   6.9361481614132472E-04   7.6892728283986804E-04   4.2597051217676624E-04   9.6205925255417711E-05   6.5720878974254697E-05   0.0000000000000000E+00   2.9474879065152905E-06   1.8133001610154275E-05   1.2852127451212511E-03   0.0000000000000000E+00                      ---                      ---
   545   1.3809935309690103E+34   8.7262495549251045E+12  -4.2439231714463830E+02   8.5170970209714502E-07   2.4871028896269106E+05   3.7145028685003683E+07   9.4526021248277234E+13   3.7556150869372665E+01   1.4043263280686881E-32   1.3575587472185950E+00   8.2679444729403440E-01       radiative    APPROX   0.0000000000000000E+00   6.5362965595659783E-01   2.0517310375283380E-05   3.2743107656191511E-01   1.9718176643649448E-03   3.5973587452417972E-03   8.2395508840056794E-03   1.7532902273911122E-03   6.9361481614132841E-04   7.6892728283987173E-04   4.2597051217676738E-04   9.6205925255417874E-05   6.5720878974254954E-05   0.0000000000000000E+00   2.9474879065153028E-06   1.8133001610154353E-05   1.2852127451212557E-03   0.0000000000000000E+00                      ---                      ---
   546   1.3902431740994603E+34   8.8406415056486914E+12  -3.5722664776560987E+02   8.3403386250778873E-07   2.4644780947317736E+05   3.5983044724931695E+07   9.3560356204904844E+13   3.7558845359821369E+01   1.0017746359205984E-30   1.3575585480547150E+00   8.2679451937454362E-01       radiative    APPROX   0.0000000000000000E+00   6.5362980011287397E-01   2.0517324597033551E-05   3.2743093218612374E-01   1.9718189608924977E-03   3.5973542829708036E-03   8.2395542550405300E-03   1.7532902273911081E-03   6.9361481614132710E-04   7.6892728283986988E-04   4.2597051217676743E-04   9.6205925255417522E-05   6.5720878974255090E-05   0.0000000000000000E+00   2.9474879065153007E-06   1.8133001610154420E-05   1.2852127451212598E-03   0.0000000000000000E+00                      ---                      ---
   547   1.3996050224811317E+34   8.9558385485635664E+12  -2.7031251848527751E+02   8.1676310155916027E-07   2.4420800405938530E+05   3.4859428694092654E+07   9.2606814544595781E+13   3.7561575913978075E+01   9.5034584749358078E-29   1.3575583515177361E+00   8.2679459050435655E-01       radiative    APPROX   0.0000000000000000E+00   6.5362994236782423E-01   2.0517338631207924E-05   3.2743078971455863E-01   1.9718202403196765E-03   3.5973498795543474E-03   8.2395575816136303E-03   1.7532902273911138E-03   6.9361481614132797E-04   7.6892728283987021E-04   4.2597051217676803E-04   9.6205925255417928E-05   6.5720878974255049E-05   0.0000000000000000E+00   2.9474879065152956E-06   1.8133001610154485E-05   1.2852127451212581E-03   0.0000000000000000E+00                      ---                      ---
   548   1.4090816801944964E+34   9.0718747821839023E+12  -1.7276702700666817E+02   7.9987921885873413E-07   2.4198953384417886E+05   3.3772328138698727E+07   9.1664775469690891E+13   3.7564344230145608E+01   2.4734485544307882E-28   1.3575581575114273E+00   8.2679466071830077E-01       radiative    APPROX   0.0000000000000000E+00   6.5363008279109436E-01   2.0517352484677761E-05   3.2743064907745911E-01   1.9718215032729007E-03   3.5973455328363836E-03   8.2395608653536394E-03   1.7532902273911064E-03   6.9361481614132569E-04   7.6892728283986804E-04   4.2597051217676689E-04   9.6205925255417996E-05   6.5720878974255035E-05   0.0000000000000000E+00   2.9474879065153070E-06   1.8133001610154451E-05   1.2852127451212583E-03   0.0000000000000000E+00                      ---                      ---
   549   1.4186758135613550E+34   9.1887850461650918E+12  -6.9804160583964276E+01   7.8336537407419644E-07   2.3979115182381251E+05   3.2720029363221519E+07   9.0733662292979984E+13   3.7567151975682144E+01   4.7151499124648932E-34   1.3575579659438897E+00   8.2679473004963511E-01       radiative    APPROX   0.0000000000000000E+00   6.5363022144920202E-01   2.0517366164005482E-05   3.2743051020820907E-01   1.9718227503504404E-03   3.5973412407579813E-03   8.2395641078160733E-03   1.7532902273911049E-03   6.9361481614132504E-04   7.6892728283986804E-04   4.2597051217676624E-04   9.6205925255417806E-05   6.5720878974255049E-05   0.0000000000000000E+00   2.9474879065153079E-06   1.8133001610154441E-05   1.2852127451212550E-03   0.0000000000000000E+00                      ---                      ---
   550   1.4283901529680802E+34   9.3066049122196504E+12   3.7275863249513584E+01   7.6720604546691669E-07   2.3761170582423679E+05   3.1700949274581894E+07   8.9812943083888422E+13   3.7570000762621426E+01   1.1332810933549476E-39   1.3575577767272775E+00   8.2679479853015103E-01       radiative    APPROX   0.0000000000000000E+00   6.5363035840573180E-01   2.0517379675463771E-05   3.2743037304313194E-01   1.9718239821241443E-03   3.5973370013509306E-03   8.2395673104878175E-03   1.7532902273911114E-03   6.9361481614132700E-04   7.6892728283987075E-04   4.2597051217676656E-04   9.6205925255417725E-05   6.5720878974255157E-05   0.0000000000000000E+00   2.9474879065153184E-06   1.8133001610154461E-05   1.2852127451212603E-03   0.0000000000000000E+00                      ---                      ---
   551   1.4382274947452865E+34   9.4253706883433320E+12   1.4903915466381210E+02   7.5138684998859329E-07   2.3545012308112902E+05   3.0713619164974369E+07   8.8902123815894875E+13   3.7572892175599968E+01   3.9643984902349982E-29   1.3575575897774519E+00   8.2679486619029940E-01       radiative    APPROX   0.0000000000000000E+00   6.5363049372157844E-01   2.0517393025060553E-05   3.2743023752123285E-01   1.9718251991417187E-03   3.5973328127301670E-03   8.2395704747928854E-03   1.7532902273911092E-03   6.9361481614132906E-04   7.6892728283986869E-04   4.2597051217676754E-04   9.6205925255417793E-05   6.5720878974255198E-05   0.0000000000000000E+00   2.9474879065153231E-06   1.8133001610154431E-05   1.2852127451212622E-03   0.0000000000000000E+00                      ---                      ---
   552   1.4481907031058754E+34   9.5451194706881270E+12   2.6422041016812130E+02   7.3589416808504628E-07   2.3330536709219514E+05   2.9756657580519706E+07   8.8000730308622609E+13   3.7575827880963054E+01   7.1683452413779870E-27   1.3575574050136778E+00   8.2679493305929930E-01       radiative    APPROX   0.0000000000000000E+00   6.5363062745518163E-01   2.0517406218560695E-05   3.2743010358399011E-01   1.9718264019287280E-03   3.5973286730868709E-03   8.2395736020977432E-03   1.7532902273911092E-03   6.9361481614132895E-04   7.6892728283987108E-04   4.2597051217676765E-04   9.6205925255417657E-05   6.5720878974255320E-05   0.0000000000000000E+00   2.9474879065153197E-06   1.8133001610154437E-05   1.2852127451212622E-03   0.0000000000000000E+00                      ---                      ---
   553   1.4582827121434655E+34   9.6658892544717266E+12   3.7672378084071670E+02   7.2071474901369289E-07   2.3117638807243051E+05   2.8828743559141561E+07   8.7108287814236391E+13   3.7578809761339720E+01   8.6623230289835019E-32   1.3575572223584249E+00   8.2679499916520893E-01       radiative    APPROX   0.0000000000000000E+00   6.5363075966265094E-01   2.0517419261500304E-05   3.2742997117519923E-01   1.9718275909898705E-03   3.5973245806840051E-03   8.2395766937147265E-03   1.7532902273911053E-03   6.9361481614133025E-04   7.6892728283986696E-04   4.2597051217676808E-04   9.6205925255417793E-05   6.5720878974255184E-05   0.0000000000000000E+00   2.9474879065152985E-06   1.8133001610154475E-05   1.2852127451212598E-03   0.0000000000000000E+00                      ---                      ---
   554   1.4685065278932987E+34   9.7877190774773359E+12   4.7529642281500645E+02   7.0583552859647182E-07   2.2906209849482286E+05   2.7928603956663825E+07   8.6224311071261812E+13   3.7581839987131403E+01   2.8190881793379471E-28   1.3575570417372469E+00   8.2679506453497120E-01       radiative    APPROX   0.0000000000000000E+00   6.5363089039787525E-01   2.0517432159195365E-05   3.2742984024089677E-01   1.9718287668097777E-03   3.5973205338536260E-03   8.2395797509038290E-03   1.7532902273910995E-03   6.9361481614132841E-04   7.6892728283986501E-04   4.2597051217676629E-04   9.6205925255417725E-05   6.5720878974254791E-05   0.0000000000000000E+00   2.9474879065152981E-06   1.8133001610154451E-05   1.2852127451212542E-03   0.0000000000000000E+00                      ---                      ---
   555   1.4788652304577876E+34   9.9106491526032207E+12   5.4576394225942681E+02   6.9124372551995716E-07   2.2696138548835344E+05   2.7055017780561723E+07   8.5348309440271156E+13   3.7584920986958537E+01   1.6399871733683168E-29   1.3575568630786641E+00   8.2679512919445541E-01       radiative    APPROX   0.0000000000000000E+00   6.5363101971259163E-01   2.0517444916749828E-05   3.2742971072926846E-01   1.9718299298537457E-03   3.5973165309943129E-03   8.2395827748748679E-03   1.7532902273910984E-03   6.9361481614132721E-04   7.6892728283986782E-04   4.2597051217676689E-04   9.6205925255417549E-05   6.5720878974255090E-05   0.0000000000000000E+00   2.9474879065153028E-06   1.8133001610154417E-05   1.2852127451212561E-03   0.0000000000000000E+00                      ---                      ---
   556   1.4893619761989408E+34   1.0034720960135301E+13   5.7419276917700336E+02   6.7692709017318631E-07   2.2487314585299368E+05   2.6206829059467491E+07   8.4479801135872984E+13   3.7588055352217459E+01   1.2727035921584982E-29   1.3575566863140096E+00   8.2679519316851235E-01       radiative    APPROX   0.0000000000000000E+00   6.5363114765649932E-01   2.0517457539067177E-05   3.2742958259053684E-01   1.9718310805688058E-03   3.5973125705675421E-03   8.2395857667901529E-03   1.7532902273911023E-03   6.9361481614132895E-04   7.6892728283986978E-04   4.2597051217676846E-04   9.6205925255417793E-05   6.5720878974255212E-05   0.0000000000000000E+00   2.9474879065153163E-06   1.8133001610154441E-05   1.2852127451212555E-03   0.0000000000000000E+00                      ---                      ---
   557   1.4999999999999999E+34   1.0159977296087865E+13   5.4948998470124855E+02   6.6287413831699216E-07   2.2279632175045871E+05   2.5382958021050267E+07   8.3618327558441328E+13   3.7591245735546572E+01   1.2863662561054593E-25   1.3575565113772499E+00   8.2679525648104002E-01       radiative    APPROX   0.0000000000000000E+00   6.5363127427738632E-01   2.0517470030862271E-05   3.2742945577683119E-01   1.9718322193847900E-03   3.5973086510938620E-03   8.2395887277672466E-03   1.7532902273910995E-03   6.9361481614132450E-04   7.6892728283986566E-04   4.2597051217676591E-04   9.6205925255417386E-05   6.5720878974254900E-05   0.0000000000000000E+00   2.9474879065152930E-06   1.8133001610154356E-05   1.2852127451212490E-03   0.0000000000000000E+00                      ---                      ---
   558   1.5107826175986960E+34   1.0286462289604262E+13   4.6479137962769931E+02   6.4907428068909523E-07   2.2072992408723201E+05   2.4582405618433326E+07   8.2763462486029578E+13   3.7594494780327089E+01   0.0000000000000000E+00   1.3575563382048359E+00   8.2679531915503823E-01       radiative    APPROX   0.0000000000000000E+00   6.5363139962126415E-01   2.0517482396673327E-05   3.2742933024209248E-01   1.9718333467154195E-03   3.5973047711495292E-03   8.2395916588819083E-03   1.7532902273911107E-03   6.9361481614132786E-04   7.6892728283986869E-04   4.2597051217676738E-04   9.6205925255417874E-05   6.5720878974255347E-05   0.0000000000000000E+00   2.9474879065153129E-06   1.8133001610154471E-05   1.2852127451212590E-03   0.0000000000000000E+00                      ---                      ---
   559   1.5217138016833683E+34   1.0414228103980527E+13   3.1753562685038622E+02   6.3551746956384701E-07   2.1867298451283970E+05   2.3804230222406045E+07   8.1914791896301094E+13   3.7597805184176217E+01   1.6084341396641504E-32   1.3575561667309375E+00   8.2679538121433060E-01       radiative    APPROX   0.0000000000000000E+00   6.5363152373576483E-01   2.0517494641200531E-05   3.2742920593859304E-01   1.9718344629892038E-03   3.5973009292596132E-03   8.2395945612481758E-03   1.7532902273911075E-03   6.9361481614132559E-04   7.6892728283986544E-04   4.2597051217676689E-04   9.6205925255417346E-05   6.5720878974255198E-05   0.0000000000000000E+00   2.9474879065153036E-06   1.8133001610154383E-05   1.2852127451212587E-03   0.0000000000000000E+00                      ---                      ---
   560   1.5327976346318655E+34   1.0543328442019088E+13   1.0871167697618453E+02   6.2219416362689062E-07   2.1662455320754647E+05   2.3047543761624366E+07   8.1071913089845531E+13   3.7601179717687799E+01   7.1051792908978509E-35   1.3575559968879582E+00   8.2679544268338134E-01       radiative    APPROX   0.0000000000000000E+00   6.5363164666981965E-01   2.0517506769270665E-05   3.2742908281733546E-01   1.9718355686461609E-03   3.5972971239096687E-03   8.2395974360101563E-03   1.7532902273910945E-03   6.9361481614132363E-04   7.6892728283986370E-04   4.2597051217676402E-04   9.6205925255416980E-05   6.5720878974254913E-05   0.0000000000000000E+00   2.9474879065152765E-06   1.8133001610154278E-05   1.2852127451212475E-03   0.0000000000000000E+00                      ---                      ---
   561   1.5440383122983186E+34   1.0673818592364201E+13  -1.5788306057681098E+02   6.0909557203786835E-07   2.1458374022049669E+05   2.2311523646263596E+07   8.0234451698960391E+13   3.7604621173233340E+01   7.7243286387364877E-37   1.3575558286108727E+00   8.2679550358572362E-01       radiative    APPROX   0.0000000000000000E+00   6.5363176847050364E-01   2.0517518785527317E-05   3.2742896083118650E-01   1.9718366641096295E-03   3.5972933536428759E-03   8.2396002842686032E-03   1.7532902273911036E-03   6.9361481614132765E-04   7.6892728283986815E-04   4.2597051217676559E-04   9.6205925255417576E-05   6.5720878974255334E-05   0.0000000000000000E+00   2.9474879065153036E-06   1.8133001610154380E-05   1.2852127451212516E-03   0.0000000000000000E+00                      ---                      ---
   562   1.5554401479367638E+34   1.0805755487233674E+13  -4.7608876420371780E+02   5.9621356381865986E-07   2.1254970662805319E+05   2.1595405310738288E+07   7.9402057860719125E+13   3.7608132385635045E+01   2.8343191379299054E-33   1.3575556618370952E+00   8.2679556394400833E-01       radiative    APPROX   0.0000000000000000E+00   6.5363188918310533E-01   2.0517530694439325E-05   3.2742883993477345E-01   1.9718377497870108E-03   3.5972896170568974E-03   8.2396031070827574E-03   1.7532902273911014E-03   6.9361481614132819E-04   7.6892728283987054E-04   4.2597051217676721E-04   9.6205925255417779E-05   6.5720878974255320E-05   0.0000000000000000E+00   2.9474879065153036E-06   1.8133001610154434E-05   1.2852127451212598E-03   0.0000000000000000E+00                      ---                      ---
   563   1.5670075762671601E+34   1.0939197765632252E+13  -8.3691482623762579E+02   5.8354061366547254E-07   2.1052166042927661E+05   2.0898477078573860E+07   7.8574404318414875E+13   3.7611716238381582E+01   1.0347825479721628E-33   1.3575554965063574E+00   8.2679562378004690E-01       radiative    APPROX   0.0000000000000000E+00   6.5363200885124451E-01   2.0517542500310266E-05   3.2742872008440688E-01   1.9718388260706330E-03   3.5972859128014494E-03   8.2396059054726852E-03   1.7532902273910951E-03   6.9361481614132624E-04   7.6892728283986522E-04   4.2597051217676624E-04   9.6205925255417617E-05   6.5720878974254995E-05   0.0000000000000000E+00   2.9474879065152935E-06   1.8133001610154397E-05   1.2852127451212544E-03   0.0000000000000000E+00                      ---                      ---
   564   1.5787451576895937E+34   1.1074205790724268E+13  -1.2226405805889394E+03   5.7106997264243833E-07   2.0849888707356321E+05   2.0220087160939548E+07   7.7751198193516109E+13   3.7615375547262950E+01   9.0171964975280992E-33   1.3575553325607765E+00   8.2679568311478757E-01       radiative    APPROX   0.0000000000000000E+00   6.5363212751682498E-01   2.0517554207273410E-05   3.2742860123813117E-01   1.9718398933373221E-03   3.5972822395797400E-03   8.2396086804181184E-03   1.7532902273911016E-03   6.9361481614132700E-04   7.6892728283986576E-04   4.2597051217676711E-04   9.6205925255417413E-05   6.5720878974254968E-05   0.0000000000000000E+00   2.9474879065152977E-06   1.8133001610154390E-05   1.2852127451212563E-03   0.0000000000000000E+00                      ---                      ---
   565   1.5906575826527086E+34   1.1210841443027945E+13  -1.5896830530991883E+03   5.5879654336533580E-07   2.0648089387092399E+05   1.9559686976142008E+07   7.6932237323809562E+13   3.7619112523999640E+01   6.3356751849094854E-31   1.3575551699452113E+00   8.2679574196818684E-01       radiative    APPROX   0.0000000000000000E+00   6.5363224521975127E-01   2.0517565819266041E-05   3.2742848335597080E-01   1.9718409519460037E-03   3.5972785961563124E-03   8.2396114328523520E-03   1.7532902273911051E-03   6.9361481614132537E-04   7.6892728283986349E-04   4.2597051217676618E-04   9.6205925255417400E-05   6.5720878974254791E-05   0.0000000000000000E+00   2.9474879065152829E-06   1.8133001610154356E-05   1.2852127451212559E-03   0.0000000000000000E+00                      ---                      ---
